case_id,sweep_family,case_label,ambiguity_amount,ambiguity_units,parameter_summary,algorithm,algorithm_label,implementation,shift_semitones,frame_index,time_seconds,observed_output_f0_hz,inferred_input_f0_hz,pitch_confidence
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,15,0.34829931972789113,440.84255189833533,881.6851037966707,0.9989891946286827
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,16,0.37151927437641724,440.84255213650766,881.6851042730153,0.9989889870171501
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,17,0.3947392290249433,440.8425527678704,881.6851055357408,0.9989887602618276
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,18,0.4179591836734694,440.8425537871123,881.6851075742246,0.9989885132386924
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,19,0.44117913832199546,440.84255495898105,881.6851099179621,0.9989882462507836
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,20,0.46439909297052157,440.8425567422359,881.6851134844718,0.9989879611001183
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,21,0.4876190476190476,440.84255854908116,881.6851170981623,0.9989876503171777
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,22,0.5108390022675737,440.8425611133137,881.6851222266274,0.9989873085389076
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,23,0.5340589569160997,440.84256373442975,881.6851274688595,0.9989869368414634
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,24,0.5572789115646258,440.842567016067,881.685134032134,0.9989865331196656
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,25,0.5804988662131519,440.84257064174113,881.6851412834823,0.9989860927127628
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,26,0.603718820861678,440.84257470734894,881.6851494146979,0.9989856031967838
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,27,0.626938775510204,440.8425794346514,881.6851588693028,0.9989850651546422
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,28,0.6501587301587302,440.8425844708062,881.6851689416123,0.9989844728948715
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,29,0.6733786848072563,440.84259048068077,881.6851809613615,0.998983818792691
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,30,0.6965986394557823,440.84259674209517,881.6851934841903,0.998983086627286
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,31,0.7198185941043084,440.84260412488794,881.6852082497759,0.9989822674312285
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,32,0.7430385487528345,440.84261206291467,881.6852241258293,0.998981353532821
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,33,0.7662585034013606,440.8426211227839,881.6852422455678,0.9989803247561594
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,34,0.7894784580498866,440.84263121159563,881.6852624231913,0.9989791593019804
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,35,0.8126984126984127,440.8426424685281,881.6852849370562,0.9989778293968168
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,36,0.8359183673469388,440.8426553809468,881.6853107618936,0.9989763129640035
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,37,0.8591383219954648,440.84266966470864,881.6853393294173,0.9989745687275158
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,38,0.8823582766439909,440.8426863735985,881.685372747197,0.9989725457444922
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,39,0.905578231292517,440.84270515069454,881.6854103013891,0.9989701808050689
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,40,0.9287981859410431,440.8427272188117,881.6854544376234,0.9989673944105766
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,41,0.9520181405895691,440.8427528580438,881.6855057160876,0.9989640565996252
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,42,0.9752380952380952,440.84278290832475,881.6855658166495,0.9989599858993223
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,43,0.9984580498866213,440.84281695197365,881.6856339039473,0.9989550569641926
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,44,1.0216780045351475,440.8428550962408,881.6857101924816,0.9989491087923889
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,45,1.0448979591836736,440.84290093439535,881.6858018687907,0.9989417641326378
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,46,1.0681179138321995,440.8429592946877,881.6859185893754,0.998932363143062
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,47,1.0913378684807256,440.8430372037677,881.6860744075354,0.9989200633325478
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,48,1.1145578231292517,440.8431420957973,881.6862841915946,0.9989036661183353
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,49,1.1377777777777778,440.8432879320319,881.6865758640638,0.9988811549109944
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,50,1.1609977324263039,440.84349702937607,881.6869940587521,0.9988491025754629
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,51,1.18421768707483,440.84381063067656,881.6876212613531,0.9988012927853647
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,52,1.207437641723356,440.84430895076565,881.6886179015313,0.9987256654145145
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,53,1.230657596371882,440.84516336675796,881.6903267335159,0.9985962678198903
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,54,1.253877551020408,440.84679437294403,881.6935887458881,0.9983499071223345
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,55,1.2770975056689342,440.8503980549806,881.7007961099612,0.997806266934895
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,56,1.3003174603174603,440.8598672743016,881.7197345486032,0.9963812871905647
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,57,1.3235374149659864,440.88051475106414,881.7610295021283,0.9932871359299165
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,58,1.3467573696145125,440.87281598356236,881.7456319671247,0.994438121765329
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,59,1.3699773242630386,440.85538646274125,881.7107729254825,0.9970540342937112
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,60,1.3931972789115645,440.84875136989524,881.6975027397905,0.9980533805740268
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,61,1.4164172335600906,440.8460746859571,881.6921493719142,0.9984570062559782
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,62,1.4396371882086167,440.84479042712735,881.6895808542547,0.9986506490648182
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,63,1.4628571428571429,440.84408783638094,881.6881756727619,0.9987566624165428
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,64,1.486077097505669,440.84366419771237,881.6873283954247,0.9988205177826851
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,65,1.509297052154195,440.84339075877887,881.6867815175577,0.9988618116658798
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,66,1.5325170068027212,440.8432041331149,881.6864082662298,0.9988899884265793
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,67,1.555736961451247,440.8430716292789,881.6861432585578,0.9989100500981556
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,68,1.5789569160997732,440.84297431252526,881.6859486250505,0.9989248180242407
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,69,1.6021768707482993,440.84290081636084,881.6858016327217,0.998936010341144
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,70,1.6253968253968254,440.84284449180257,881.6856889836051,0.9989446879639178
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,71,1.6486167800453515,440.8428000236724,881.6856000473448,0.9989515484230581
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,72,1.6718367346938776,440.84276505186585,881.6855301037317,0.9989570625252567
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,73,1.6950566893424037,440.8427366835458,881.6854733670916,0.9989615621378948
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,74,1.7182766439909296,440.84271394668957,881.6854278933791,0.9989652867052817
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,75,1.7414965986394557,440.8426953089865,881.685390617973,0.9989683965441777
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,76,1.7647165532879818,440.84268011947296,881.6853602389459,0.9989710215824541
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,77,1.787936507936508,440.8426678407018,881.6853356814036,0.9989732558943617
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,78,1.811156462585034,440.84265759139254,881.6853151827851,0.9989751795915477
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,79,1.8343764172335602,440.8426496130143,881.6852992260286,0.9989768431697766
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,80,1.8575963718820863,440.8426428756232,881.6852857512464,0.9989782879460303
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,81,1.8808163265306121,440.8426378698877,881.6852757397754,0.9989795538422114
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,82,1.9040362811791383,440.842633780183,881.685267560366,0.9989806706525078
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,83,1.9272562358276644,440.8425908549594,881.6851817099188,0.9984719696448393
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,84,1.9504761904761905,440.84255037850585,881.6851007570117,0.9914201898641973
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,85,1.9736961451247166,440.8426317870518,881.6852635741036,0.975024300822662
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,86,1.9969160997732427,440.8427192689814,881.6854385379628,0.9636628889283156
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0,0.0,221.46217036807613,442.92434073615226,0.9782329599013291
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,1,0.023219954648526078,221.04817772136784,442.09635544273567,0.9833845551299908
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,2,0.046439909297052155,220.35822401400802,440.71644802801603,0.9918399324416296
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,3,0.06965986394557823,220.03302718343105,440.0660543668621,0.9952974551951196
